carat,cut,color,clarity,depth,table,x,y,z,price
1.82,Premium,H,SI1,62.0,59.0,7.81,7.77,4.83,14949
0.31,Ideal,F,VVS1,62.4,55.0,4.33,4.36,2.71,828
0.23,Very Good,G,VVS2,58.1,59.0,4.09,4.03,2.36,438
0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,1095
0.9,Very Good,D,SI1,60.6,59.0,6.23,6.28,3.79,5040
0.26,Very Good,E,VVS2,61.4,57.0,4.1,4.13,2.52,506
0.34,Ideal,F,VVS2,61.8,56.0,4.49,4.47,2.77,914
0.51,Premium,E,SI1,62.4,59.0,5.07,5.12,3.18,1381
1.09,Ideal,E,SI1,61.1,55.0,6.66,6.7,4.08,5935
0.41,Ideal,D,SI1,61.8,58.0,4.73,4.79,2.94,1399
1.05,Premium,E,IF,59.0,58.0,6.66,6.7,3.94,11838
1.01,Very Good,E,SI2,62.0,60.0,6.36,6.41,3.96,4445
2.12,Premium,E,SI2,62.4,58.0,8.22,8.18,5.12,13884
1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,4858
1.1,Ideal,F,VVS2,61.2,56.0,6.66,6.74,4.1,10487
1.52,Premium,J,VS1,62.2,59.0,7.32,7.38,4.57,8426
1.01,Very Good,G,VS1,62.5,56.0,6.36,6.4,3.99,6846
0.76,Premium,F,SI2,59.3,59.0,5.97,5.93,3.53,2287
1.01,Premium,J,SI2,63.0,60.0,6.38,6.31,4.0,3421
0.9,Premium,H,SI1,62.0,62.0,6.13,6.03,3.77,3679
0.51,Ideal,G,VVS2,61.3,57.0,5.12,5.15,3.15,1875
1.0,Fair,F,VS1,67.0,52.0,6.12,6.08,4.09,4984
1.52,Ideal,I,VS1,60.7,60.0,7.4,7.42,4.5,10392
1.31,Very Good,I,SI2,60.9,58.0,7.03,7.07,4.29,5652
1.53,Very Good,H,SI1,61.1,57.0,7.44,7.45,4.55,10468
0.82,Good,F,VS2,,62.2,5.97,6.04,3.66,3363
0.31,Premium,H,VS2,59.7,61.0,4.42,4.39,2.63,628
0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,1024
1.32,Very Good,G,SI2,61.6,57.0,6.98,7.05,4.32,7173
1.19,Very Good,J,SI1,60.0,57.0,6.93,6.89,4.15,5390
0.33,Ideal,F,VVS1,61.3,55.0,4.46,4.48,2.74,893
0.72,Very Good,H,SI1,60.3,55.0,5.84,5.85,3.52,2505
0.33,Ideal,E,VS2,61.6,57.0,4.46,4.44,2.74,928
0.71,Ideal,G,SI1,62.1,54.0,5.72,5.77,3.57,2513
1.27,Ideal,H,SI1,61.5,55.0,6.97,6.95,4.28,6472
0.45,Fair,F,VS1,66.9,54.0,4.85,4.75,3.21,945
0.41,Ideal,F,VVS2,62.6,55.0,4.76,4.73,2.97,1192
0.46,Ideal,E,VVS2,62.6,55.0,4.95,4.92,3.09,1736
0.7,Premium,G,VS2,62.5,55.0,5.69,5.64,3.54,2479
0.4,Ideal,F,VVS1,60.7,56.0,4.79,4.77,2.9,1323
0.47,Fair,D,IF,60.6,60.0,5.09,4.98,3.05,2211
0.5,Ideal,I,VVS2,60.5,57.0,5.14,5.17,3.12,1640
0.38,Ideal,E,SI1,61.9,55.0,4.64,4.7,2.89,700
0.3,Ideal,G,VS1,62.9,57.0,4.31,4.28,2.7,776
1.23,Ideal,E,VVS2,61.7,57.0,6.85,6.91,4.25,12539
1.51,Premium,E,SI1,63.0,58.0,7.33,7.27,4.6,11873
0.26,Very Good,G,VVS1,61.8,57.0,4.06,4.1,2.52,545
0.71,Very Good,H,VS1,62.8,59.0,5.61,5.7,3.55,2428
0.5,Very Good,D,SI1,62.8,58.0,5.02,5.05,3.16,1415
0.35,Ideal,F,SI1,62.2,56.0,4.52,4.48,2.8,748
1.02,Good,I,SI2,57.1,62.0,6.66,6.58,3.78,3342
0.44,Ideal,G,SI1,61.5,57.0,4.87,4.88,3.0,772
1.01,Premium,G,VS1,60.2,59.0,6.58,6.51,3.94,6618
0.72,Ideal,F,SI2,61.2,54.0,5.81,5.86,3.57,2422
0.32,Ideal,E,VS2,61.9,56.0,4.4,4.36,2.71,900
0.34,Ideal,H,VS2,62.5,54.0,4.54,4.49,2.82,689
0.31,Good,H,VS2,63.2,58.0,4.31,4.33,2.73,489
0.29,Very Good,E,VS1,60.0,57.0,4.33,4.34,2.6,619
0.71,Premium,F,VS1,61.8,59.0,5.73,5.69,3.53,2790
0.4,Ideal,E,VS2,62.4,56.0,4.74,4.71,2.95,975
1.76,Very Good,G,VS1,62.8,55.4,7.7,7.74,4.85,18014
1.23,Premium,H,SI1,62.1,58.0,6.85,6.78,4.23,5183
2.45,Ideal,J,VS2,60.4,56.0,8.72,8.81,5.3,18113
0.71,Ideal,H,VS1,60.9,58.0,5.74,5.79,3.51,2590
1.52,Ideal,G,SI1,63.0,55.0,7.31,7.38,4.63,11510
0.52,Ideal,I,SI1,61.8,54.0,5.17,5.19,3.2,950
0.43,Ideal,D,VS1,62.1,55.0,4.83,4.86,3.01,1207
1.0,Very Good,F,SI1,61.8,59.0,6.33,6.38,3.93,4712
0.34,Ideal,E,VS2,62.6,57.0,4.47,4.45,2.79,956
1.15,Ideal,G,SI1,61.7,56.0,6.72,6.76,4.16,5224
1.24,Ideal,J,VS2,61.7,55.0,6.91,6.96,4.28,5412
0.63,Very Good,D,IF,59.6,59.0,5.55,5.59,3.32,4800
2.03,Premium,G,SI1,61.9,59.0,8.14,8.09,5.02,15322
0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1637
1.75,Premium,H,VS2,61.5,58.0,7.75,7.69,4.75,9526
1.01,Very Good,H,VS2,62.2,56.0,6.35,6.44,3.98,4821
0.42,Premium,D,VS1,60.8,59.0,4.79,4.85,2.93,1179
0.37,Premium,F,SI1,62.4,59.0,4.6,4.56,2.86,791
0.38,Ideal,E,SI1,61.7,58.0,4.71,4.63,2.88,658
0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,622
0.31,Ideal,D,VS1,62.0,54.0,4.35,4.36,2.7,683
1.02,Very Good,H,VS2,63.3,55.0,6.4,6.33,4.03,4604
1.21,Premium,I,SI1,61.0,56.0,6.91,6.87,4.2,4404
0.51,Good,H,SI1,63.7,56.0,5.1,5.07,3.24,1227
1.0,Good,E,SI1,57.2,62.0,6.59,6.56,3.76,5345
1.76,Very Good,H,VS2,62.2,60.0,7.68,7.72,4.79,13503
0.62,Premium,G,VS2,60.2,60.0,5.58,5.52,3.34,1841
1.1,Ideal,E,SI2,61.6,56.0,6.61,6.64,4.08,5082
0.5,Ideal,H,VS1,60.5,57.0,5.15,5.19,3.13,1449
1.1,Very Good,H,SI1,63.0,57.0,6.5,6.54,4.11,4689
1.56,Premium,F,SI1,60.7,59.0,7.55,7.45,4.55,11901
0.31,Good,E,SI1,63.4,55.0,4.26,4.29,2.71,507
0.41,Good,F,SI1,63.7,58.0,4.74,4.71,3.01,904
1.67,Ideal,H,SI1,61.6,55.0,7.68,7.62,4.71,11678
2.3,Ideal,G,SI2,61.6,57.0,8.47,8.41,5.2,15433
2.4,Premium,J,SI1,59.7,58.0,8.75,8.71,5.21,16304
0.5,Ideal,D,SI1,61.8,55.0,5.11,5.15,3.17,1848
0.41,Ideal,F,VS2,61.8,56.0,4.78,4.8,2.96,863
0.38,Ideal,G,VS1,62.5,56.0,4.64,4.58,2.88,998
2.04,Premium,E,SI2,62.7,60.0,8.04,8.0,5.03,15398
0.33,Good,F,SI1,61.8,62.0,4.4,4.45,2.74,536
1.51,Fair,G,I1,65.6,54.0,7.28,7.1,4.72,4167
1.5,Ideal,J,SI1,61.1,56.7,7.35,7.38,4.5,7520
0.51,Ideal,E,SI1,60.8,57.0,5.17,5.22,3.16,1437
0.38,Ideal,E,SI1,61.9,55.0,4.7,4.64,2.89,898
0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1376
0.39,Premium,G,VS1,62.6,58.0,4.7,4.66,2.93,1097
0.31,Ideal,G,SI1,62.2,55.0,4.36,4.35,2.71,593
1.16,Fair,H,SI2,68.2,55.0,6.47,6.37,4.38,3118
0.52,Ideal,E,SI2,61.0,57.0,5.18,5.21,3.17,1412
1.22,Premium,F,VS2,62.0,58.0,6.86,6.89,4.26,8576
1.5,Very Good,G,SI1,61.5,59.0,7.31,7.39,4.52,9645
0.92,Very Good,D,SI2,61.6,58.0,6.19,6.22,3.82,4327
1.22,Ideal,H,SI2,62.3,57.0,6.84,6.89,4.28,6398
2.08,Premium,H,SI1,62.6,59.0,8.13,8.1,5.08,17778
0.77,Very Good,H,VS1,61.0,60.0,5.9,5.87,3.59,2840
0.32,Ideal,D,VS2,61.1,56.0,4.41,4.39,2.69,972
1.05,Ideal,G,VS2,61.9,56.0,6.52,6.56,4.05,6486
1.01,Good,E,SI2,58.5,61.0,6.51,6.61,3.84,4807
1.52,Premium,G,VS1,58.8,61.0,7.54,7.45,4.41,10640
0.71,Good,E,VS2,59.2,61.0,5.8,5.88,3.46,2772
0.42,Very Good,F,VVS1,63.0,59.0,4.75,4.81,3.01,1154
0.35,Ideal,E,VVS1,62.0,56.0,4.51,4.58,2.82,1044
0.26,Very Good,F,VS1,61.7,58.0,4.1,4.14,2.54,453
1.45,Ideal,J,VS2,61.9,59.0,7.16,7.21,4.45,7477
0.52,Ideal,D,SI1,63.0,57.0,5.14,5.12,3.23,1605
1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,3966
1.6,Premium,F,SI2,58.7,58.0,7.76,7.68,4.53,10286
0.37,Ideal,G,VS2,61.3,57.0,4.6,4.64,2.83,649
2.13,Ideal,H,SI2,61.8,57.0,8.21,8.25,5.09,15288
0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,489
0.53,Ideal,H,VS2,62.5,56.0,5.19,5.15,3.23,1412
0.46,Very Good,F,VS2,59.9,55.0,5.06,5.08,3.04,1258
1.5,Very Good,D,SI1,63.5,57.0,7.23,7.28,4.61,11352
0.41,Premium,D,VVS2,62.5,58.0,4.75,4.72,2.96,1356
0.53,Ideal,E,VS1,60.9,57.0,5.19,5.25,3.18,1700
1.0,Premium,G,SI1,60.8,58.0,6.48,6.45,3.93,4816
0.91,Ideal,I,SI2,61.6,57.0,6.24,6.23,3.84,2981
0.3,Good,J,VS1,63.4,57.0,4.23,4.26,2.69,394
1.5,Ideal,I,VVS2,60.3,57.0,7.43,7.47,4.49,10907
1.01,Good,F,SI1,64.2,58.0,6.24,6.29,4.02,4339
0.31,Ideal,D,SI1,63.0,54.0,4.35,4.32,2.73,732
0.3,Ideal,F,VS1,61.5,55.0,4.35,4.33,2.67,754
1.5,Premium,H,SI1,61.8,60.0,7.31,7.23,4.49,10567
1.52,Very Good,H,VVS2,62.8,56.0,7.3,7.32,4.59,12648
0.65,Very Good,D,VVS2,57.7,60.0,5.69,5.74,3.3,3025
0.53,Ideal,G,VVS2,62.5,54.0,5.19,5.21,3.25,1818
0.56,Very Good,E,SI1,62.8,57.6,5.26,5.31,3.32,1659
0.26,Very Good,F,VVS1,59.0,61.0,4.17,4.2,2.47,547
1.08,Very Good,E,SI2,63.5,56.0,6.53,6.48,4.13,3726
0.31,Ideal,E,VVS2,59.7,61.0,4.4,4.41,2.63,755
0.43,Very Good,G,VVS2,61.7,56.0,4.84,4.88,2.99,976
1.82,Fair,H,I1,67.3,58.0,7.5,7.47,5.04,5993
1.7,Premium,G,VS2,60.9,60.0,7.71,7.68,4.69,16123
0.26,Premium,H,VVS1,59.8,59.0,4.17,4.12,2.48,600
1.0,Premium,D,SI1,62.5,59.0,6.32,6.38,3.97,5775
0.23,Good,D,VVS1,64.8,58.0,3.83,3.85,2.49,478
0.5,Ideal,E,SI2,61.8,58.0,5.08,5.11,3.15,1104
0.31,Ideal,G,IF,61.7,55.0,4.37,4.39,2.7,871
0.74,Ideal,E,VVS2,61.9,57.0,5.79,5.81,3.59,3633
0.3,Premium,I,VS1,60.4,58.0,4.4,4.34,2.64,608
0.75,Ideal,D,SI1,62.3,57.0,5.83,5.8,3.62,2903
0.4,Ideal,F,VS1,61.8,54.0,4.75,4.77,2.94,917
0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,2099
1.2,Good,H,SI1,64.2,60.0,6.68,6.62,4.27,6182
0.3,Very Good,E,VVS2,61.1,62.0,4.28,4.33,2.63,622
1.55,Ideal,E,VS2,61.9,58.0,7.39,7.45,4.59,15293
0.9,Ideal,G,VVS2,61.6,56.0,6.2,6.23,3.83,6302
0.55,Ideal,F,VVS1,62.1,56.0,5.25,5.28,3.27,2359
1.18,Very Good,E,I1,63.3,57.0,6.7,6.64,4.22,3965
1.21,Ideal,I,VS1,61.7,53.0,6.89,6.92,4.26,7111
0.69,Very Good,F,SI1,62.6,59.6,5.59,5.66,3.52,1951
0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,567
0.31,Ideal,E,SI1,62.7,54.0,4.36,4.35,2.73,698
0.31,Ideal,D,VS1,62.0,57.0,4.33,4.35,2.69,673
1.54,Ideal,H,SI2,60.9,56.4,7.43,7.45,4.53,9452
1.0,Premium,J,VS1,62.8,57.0,6.39,6.35,4.0,4144
0.71,Ideal,E,SI1,61.3,57.0,5.81,5.78,3.55,2704
1.33,Ideal,H,VS1,59.3,57.0,7.18,7.22,4.27,8558
0.72,Very Good,J,SI1,61.1,57.0,5.75,5.8,3.53,1866
0.81,Ideal,E,SI1,62.4,57.0,5.92,5.97,3.71,3109
1.23,Ideal,F,VS1,62.5,54.0,6.85,6.82,4.27,9836
0.4,Premium,E,VVS1,61.4,59.0,4.74,4.68,2.89,1397
0.71,Ideal,E,SI1,61.1,57.0,5.75,5.77,3.52,3128
0.43,Premium,G,VS2,61.3,58.0,4.83,4.86,2.97,867
1.5,Premium,G,VS2,60.5,59.0,7.39,7.35,4.46,13112
0.4,Ideal,I,VVS1,60.5,57.0,4.76,4.79,2.89,842
0.51,Very Good,D,VS2,63.1,56.0,5.06,5.12,3.21,1658
1.25,Ideal,I,SI1,59.6,59.0,7.01,7.09,4.2,6066
1.0,Premium,D,SI1,61.4,58.0,6.37,6.43,3.93,5775
1.05,Premium,G,SI2,62.7,54.0,6.51,6.48,4.07,4018
0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,3596
0.5,Ideal,E,SI1,61.6,57.0,5.13,5.09,3.15,1415
0.75,Ideal,D,VS1,62.4,54.0,5.86,5.84,3.65,3696
1.45,Premium,D,SI1,62.2,58.0,7.12,7.03,4.4,10800
0.73,Good,E,SI2,63.3,57.0,5.69,5.72,3.61,2388
0.74,Ideal,G,VVS2,62.2,57.0,5.75,5.79,3.59,3462
1.25,Premium,F,VS2,61.5,60.0,6.93,6.89,4.25,8840
0.92,Fair,I,VS2,64.4,58.0,6.13,6.1,3.94,3033
0.32,Ideal,I,VS2,60.3,56.0,4.44,4.45,2.68,449
0.58,Ideal,G,SI1,61.5,56.0,5.35,5.38,3.3,1690
0.31,Ideal,H,VS1,61.7,57.0,4.38,4.34,2.69,698
0.27,Very Good,E,VS1,61.9,59.0,4.16,4.21,2.59,470
0.42,Premium,D,SI1,61.5,58.0,4.83,4.8,2.96,970
0.33,Premium,E,SI1,60.4,59.0,4.43,4.47,2.69,579
0.32,Good,E,SI1,63.1,54.0,4.37,4.41,2.77,524
0.23,Ideal,F,VVS2,62.0,56.0,3.92,3.98,2.45,530
0.4,Premium,H,SI1,62.6,58.0,4.72,4.68,2.94,855
1.0,Premium,H,VS2,60.7,60.0,6.55,6.49,3.96,4930
1.02,Very Good,J,VS2,59.3,58.0,6.56,6.62,3.91,3796
0.75,Very Good,F,SI2,60.5,57.0,5.88,5.95,3.58,2274
1.47,Premium,F,SI2,61.6,60.0,7.38,7.33,4.53,8314
0.3,Very Good,H,VS1,63.0,59.0,4.21,4.27,2.67,526
0.71,Very Good,G,SI1,63.2,58.0,5.68,5.65,3.58,2147
2.05,Premium,I,VS1,60.6,60.0,8.21,8.18,4.97,17640
0.41,Ideal,F,VS1,62.0,57.0,4.76,4.73,2.94,1076
0.55,Premium,D,VS2,61.3,60.0,5.29,5.28,3.24,2030
0.95,Premium,G,SI2,59.8,60.0,6.36,6.34,3.8,3181
0.32,Ideal,D,VS2,62.0,55.0,4.42,4.38,2.73,972
0.4,Very Good,H,SI1,62.6,57.0,4.66,4.7,2.93,666
0.4,Premium,F,VS1,61.5,59.0,4.76,4.71,2.91,1050
0.37,Premium,E,VS2,61.0,59.0,4.6,4.65,2.82,692
0.32,Very Good,G,IF,,55.0,4.37,4.4,2.75,872
0.7,Ideal,G,SI1,60.9,56.0,5.73,5.79,3.51,2965
0.7,Premium,F,SI1,61.5,57.0,5.74,5.68,3.51,2354
1.33,Very Good,F,SI1,63.3,56.0,6.91,6.95,4.39,8163
1.05,Premium,D,SI1,59.3,58.0,6.74,6.68,3.98,6174
0.31,Ideal,F,IF,61.8,54.0,4.33,4.37,2.69,979
0.51,Ideal,E,VS2,60.4,57.0,5.15,5.18,3.12,1656
2.14,Ideal,I,SI2,60.7,57.0,8.4,8.34,5.08,14267
0.34,Premium,F,VS2,61.2,59.0,4.47,4.52,2.75,686
1.0,Very Good,I,SI1,59.3,63.0,6.52,6.47,3.85,3360
0.32,Premium,G,IF,59.4,60.0,4.45,4.47,2.65,891
1.83,Premium,I,SI1,62.9,55.0,7.9,7.78,4.93,11883
1.0,Premium,G,VS1,61.9,60.0,6.39,6.31,3.93,5242
1.45,Fair,F,SI2,64.4,58.0,7.17,7.11,4.59,6455
0.37,Ideal,F,VS2,61.1,57.0,4.63,4.67,2.84,746
0.79,Very Good,F,VS1,58.6,57.0,6.08,6.14,3.58,3398
0.38,Very Good,G,VS2,59.9,58.0,4.72,4.77,2.84,766
1.09,Good,G,SI2,57.4,61.0,6.82,6.75,3.89,3424
0.7,Ideal,F,SI1,61.9,55.0,5.7,5.74,3.54,3119
0.9,Ideal,F,VS2,62.3,57.0,6.18,6.21,3.86,5160
1.56,Very Good,H,VS1,63.9,57.0,7.3,7.37,4.69,11804
1.14,Ideal,J,SI2,61.5,57.0,6.73,6.77,4.15,4212
0.41,Good,F,VS1,64.4,57.0,4.67,4.71,3.02,827
0.36,Premium,E,VVS1,62.4,56.0,4.57,4.53,2.84,1035
1.02,Ideal,H,SI1,61.8,57.0,6.43,6.46,3.98,6264
0.4,Premium,G,VS1,62.2,55.0,4.83,4.69,2.96,1080
0.38,Ideal,F,VVS2,61.0,57.0,4.69,4.72,2.87,1117
0.36,Very Good,D,SI1,63.1,55.0,4.59,4.54,2.88,851
1.02,Premium,D,I1,61.4,60.0,6.47,6.42,3.96,3838
2.0,Premium,I,VS2,60.7,60.0,8.02,8.07,4.88,16544
0.23,Very Good,E,VVS1,61.8,59.0,3.89,3.91,2.41,472
1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,10473
0.53,Ideal,H,VS2,62.3,54.0,5.19,5.21,3.24,1353
0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,961
1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,9285
0.57,Premium,G,SI1,62.6,56.0,5.29,5.26,3.3,1915
0.81,Premium,F,SI1,59.4,60.0,6.11,6.07,3.62,2403
1.01,Fair,F,SI1,,60.0,6.15,6.13,4.06,3197
1.2,Ideal,F,VS2,62.3,56.0,6.82,6.79,4.24,8590
0.34,Ideal,G,VS2,62.7,55.0,4.49,4.48,2.81,765
0.9,Good,F,VS2,63.6,59.0,6.11,6.06,3.87,4234
0.71,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,2381
1.12,Ideal,G,VVS2,62.1,54.8,6.64,6.66,4.13,8701
0.71,Ideal,E,VS1,62.3,56.0,5.69,5.74,3.56,3346
0.55,Premium,D,SI1,60.5,60.0,5.3,5.27,3.2,1698
0.32,Ideal,G,VS2,61.8,57.0,4.4,4.37,2.71,720
1.04,Premium,D,VVS2,61.1,60.0,6.54,6.51,3.99,10984
1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,4660
0.6,Premium,E,SI1,61.9,58.0,5.43,5.39,3.35,1830
0.25,Ideal,F,VVS1,60.9,57.0,4.06,4.09,2.48,575
1.18,Very Good,G,SI1,60.8,58.0,6.81,6.85,4.15,6286
0.27,Very Good,E,VVS2,60.5,60.0,4.19,4.2,2.54,544
0.31,Very Good,I,VS2,63.1,54.0,4.34,4.31,2.73,558
0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3854
0.31,Very Good,F,VS1,59.7,55.0,4.42,4.46,2.65,679
0.37,Ideal,D,SI1,61.1,57.0,4.63,4.64,2.83,823
1.11,Ideal,G,VS1,61.5,58.0,6.7,6.66,4.11,7639
0.5,Very Good,E,VS2,62.1,62.0,5.08,5.1,3.16,1451
1.04,Ideal,I,VS2,61.8,55.0,6.5,6.54,4.03,5242
1.73,Premium,G,VS1,61.6,60.0,7.67,7.62,4.71,11867
1.26,Ideal,H,VS1,61.4,56.0,7.01,6.97,4.29,7691
1.09,Ideal,J,SI2,62.0,55.0,6.58,6.64,4.1,5034
2.4,Ideal,H,SI2,62.0,55.0,8.6,8.57,5.32,18541
0.5,Ideal,G,VVS2,62.1,55.0,5.09,5.05,3.15,1935
0.71,Premium,F,VS2,,56.0,5.88,5.82,3.47,2840
0.46,Ideal,D,VS2,62.7,57.0,4.93,4.89,3.08,1388
0.35,Ideal,D,SI2,62.4,57.0,4.5,4.47,2.8,625
1.0,Premium,D,SI2,62.4,58.0,6.36,6.33,3.96,4816
0.7,Ideal,F,VS1,62.4,56.0,5.67,5.65,3.53,3199
0.41,Ideal,J,VVS1,61.2,57.0,4.82,4.79,2.94,994
1.13,Very Good,H,SI1,60.1,60.0,6.73,6.77,4.06,4959
1.01,Premium,G,SI2,,60.0,6.48,6.44,3.88,4270
1.25,Premium,G,SI2,61.1,58.0,6.96,6.91,4.24,4340
0.38,Premium,E,SI1,58.1,58.0,4.85,4.79,2.8,658
0.9,Fair,D,SI1,66.4,59.0,5.97,5.92,3.95,3382
0.41,Ideal,I,VVS2,61.6,57.0,4.76,4.78,2.94,827
0.61,Very Good,G,SI1,59.7,63.0,5.5,5.43,3.26,1548
0.76,Very Good,F,SI1,62.9,57.0,5.79,5.81,3.65,2770
0.42,Ideal,D,SI1,61.7,56.0,4.83,4.79,2.97,1040
2.28,Ideal,G,SI2,61.6,57.0,8.44,8.37,5.18,13907
1.0,Very Good,G,SI2,63.3,56.0,6.38,6.29,4.01,3920
0.36,Good,G,SI1,63.3,56.0,4.5,4.53,2.86,537
0.33,Premium,E,VS2,61.7,60.0,4.4,4.45,2.73,723
0.4,Premium,F,VVS1,61.1,59.0,4.78,4.75,2.91,1323
0.54,Premium,E,SI2,61.9,58.0,5.24,5.19,3.23,1250
1.15,Very Good,D,SI2,61.8,61.0,6.62,6.69,4.11,5186
1.0,Premium,F,VS2,59.9,60.0,6.11,6.07,3.65,5606
0.59,Ideal,I,SI2,62.8,57.0,5.33,5.37,3.36,1202
1.25,Premium,G,VS2,62.6,58.0,6.87,6.8,4.28,8820
0.55,Premium,E,SI2,61.9,58.0,5.2,5.24,3.23,1185
0.53,Ideal,F,IF,61.3,57.0,5.19,5.21,3.19,2658
0.3,Ideal,G,VVS1,61.3,56.0,4.34,4.3,2.65,1013
2.04,Premium,H,SI2,62.7,56.0,8.12,8.06,5.07,15760
1.76,Premium,D,SI1,61.0,60.0,7.76,7.68,4.77,12063
0.78,Ideal,F,SI2,60.6,55.0,5.99,6.0,3.63,2365
1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,12098
0.57,Ideal,D,VS2,61.8,56.0,5.31,5.34,3.29,1998
0.4,Very Good,E,VS1,61.8,56.0,4.74,4.77,2.94,1053
0.41,Very Good,F,SI1,63.3,57.0,4.72,4.69,2.98,969
1.06,Premium,H,VS2,60.8,59.0,6.55,6.58,3.99,5205
0.57,Very Good,G,SI2,59.4,58.0,5.39,5.42,3.21,1214
0.41,Premium,J,VVS1,60.1,58.0,4.83,4.79,2.89,994
1.04,Very Good,D,SI1,63.4,55.0,6.41,6.46,4.08,5557
0.54,Premium,G,SI1,60.3,57.0,5.4,5.24,3.21,1389
1.01,Premium,E,VS2,62.0,59.0,6.46,6.44,4.0,6787
0.72,Ideal,D,VS2,62.1,57.0,5.69,5.75,3.55,3179
0.51,Ideal,H,VS1,62.6,57.0,5.09,5.13,3.2,1438
0.7,Ideal,E,VS2,61.7,55.0,5.7,5.74,3.53,3612
1.01,Ideal,J,VS2,62.3,55.0,6.4,6.44,4.0,4425
0.41,Ideal,F,VS1,62.1,56.0,4.8,4.77,2.97,1076
1.0,Ideal,E,VS2,61.5,55.0,6.47,6.44,3.97,6989
1.16,Ideal,D,VVS2,62.0,55.0,6.68,6.72,4.19,12989
0.53,Premium,D,VS2,60.2,58.0,5.23,5.26,3.16,1808
1.01,Very Good,F,VS1,63.2,58.0,6.32,6.34,4.0,7107
1.73,Premium,I,SI2,61.1,62.0,7.64,7.54,4.64,7270
1.07,Premium,E,SI2,61.3,59.0,6.58,6.64,4.05,4943
1.06,Ideal,F,VS1,61.9,57.0,6.53,6.55,4.05,7345
0.51,Premium,F,VVS1,62.6,57.0,5.1,5.06,3.18,2341
0.4,Very Good,J,SI1,58.9,59.0,4.84,4.87,2.86,603
0.33,Very Good,D,VS2,60.8,60.0,4.52,4.46,2.73,615
0.78,Very Good,D,VS2,59.8,60.0,5.97,6.03,3.59,3672
0.55,Very Good,D,SI2,63.2,56.0,5.24,5.21,3.3,1368
0.9,Very Good,E,VVS2,62.0,55.0,6.08,6.17,3.8,6466
1.5,Very Good,G,VS2,60.7,59.0,7.31,7.38,4.46,18691
1.9,Premium,G,SI2,63.0,58.0,7.93,7.86,4.97,13919
0.52,Premium,E,VS2,60.9,58.0,5.2,5.18,3.16,1646
0.44,Ideal,E,VVS2,61.8,56.0,4.93,4.88,3.03,1334
0.32,Premium,F,SI1,59.3,58.0,4.5,4.47,2.66,684
1.07,Very Good,H,VS1,62.5,56.0,6.52,6.55,4.08,6262
1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,6534
1.03,Ideal,E,SI1,62.0,53.0,6.47,6.5,4.02,5608
0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,639
0.41,Ideal,G,IF,62.0,55.0,4.8,4.81,2.98,1425
0.72,Ideal,G,VVS2,61.0,56.0,5.8,5.84,3.55,3295
0.31,Very Good,D,SI2,62.5,55.0,4.3,4.34,2.7,462
0.33,Ideal,H,VS2,60.7,57.0,4.48,4.45,2.71,668
2.37,Ideal,J,SI1,61.9,55.0,8.53,8.56,5.29,18508
1.5,Fair,H,VS1,64.8,55.0,7.25,7.2,4.68,8044
0.72,Premium,D,VS1,62.7,56.0,5.76,5.69,3.59,3601
0.56,Ideal,F,VS1,61.7,54.0,5.28,5.32,3.27,1915
1.21,Premium,I,SI2,61.8,60.0,6.86,6.76,4.21,4391
0.3,Very Good,H,VS1,61.9,55.0,4.32,4.37,2.69,541
1.0,Premium,D,SI1,62.0,58.0,6.41,6.29,3.94,4704
0.5,Very Good,D,SI1,60.7,59.0,5.11,5.04,3.08,1190
0.32,Premium,E,IF,61.6,58.0,4.39,4.38,2.7,1170
0.33,Premium,F,VS2,62.4,58.0,4.41,4.37,2.74,854
1.06,Ideal,G,VVS2,61.0,57.0,6.55,6.57,4.0,7900
0.37,Ideal,G,VS2,61.6,55.0,4.63,4.65,2.86,851
0.35,Ideal,J,IF,61.8,55.0,4.54,4.56,2.81,569
1.02,Very Good,G,SI2,61.6,61.0,6.46,6.47,3.98,4291
0.82,Ideal,E,SI1,61.8,58.0,5.99,6.05,3.72,3622
