carat,cut,color,clarity,depth,table,x,y,z,price
0.73,Very Good,G,SI1,59.8,61.0,5.83,5.85,3.49,2330
2.02,Very Good,J,SI2,62.4,55.0,8.05,8.11,5.04,11757
1.52,Premium,G,VVS1,62.7,59.0,7.32,7.35,4.6,12498
1.19,Ideal,E,SI2,60.2,57.0,6.84,6.87,4.13,5717
0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,647
1.07,Premium,G,SI1,61.6,58.0,6.6,6.56,4.05,5453
0.35,Ideal,F,VS2,61.5,57.0,4.52,4.56,2.79,706
0.3,Ideal,I,SI1,62.3,56.0,4.35,4.32,2.7,506
1.54,Premium,I,VS1,61.6,58.0,7.39,7.42,4.56,10164
0.38,Ideal,G,VVS2,60.7,57.0,4.7,4.73,2.86,873
0.31,Ideal,F,VS2,61.9,55.0,4.31,4.35,2.68,625
0.5,Ideal,I,VVS2,60.5,57.0,5.14,5.17,3.12,1640
1.51,Premium,E,SI1,60.6,59.0,7.45,7.41,4.5,12738
0.42,Very Good,H,VS2,62.9,56.0,4.72,4.79,2.99,773
1.42,Premium,H,SI2,61.6,58.0,7.22,7.17,4.43,7316
1.73,Ideal,E,SI1,61.9,57.0,7.74,7.66,4.77,15842
0.4,Premium,H,SI1,61.9,57.0,4.75,4.71,2.93,969
1.13,Very Good,J,SI1,63.5,59.0,6.62,6.55,4.18,4385
1.56,Ideal,F,VS1,61.7,56.0,7.48,7.46,4.61,17455
0.4,Ideal,E,VVS1,61.5,56.0,4.73,4.7,2.9,1397
0.32,Premium,H,VVS2,60.2,60.0,4.48,4.45,2.69,828
0.25,Good,F,VS1,63.6,57.0,4.01,4.04,2.56,435
1.31,Very Good,I,SI2,59.6,60.0,7.09,7.17,4.25,5187
1.56,Very Good,J,SI2,61.4,58.0,7.4,7.45,4.56,6662
1.01,Premium,I,VS2,62.5,58.0,6.44,6.39,4.01,4676
0.7,Very Good,G,VS2,61.9,55.0,5.63,5.71,3.51,2507
1.0,Premium,F,SI2,61.4,61.0,6.47,6.4,3.95,4749
1.06,Ideal,D,VVS2,61.1,56.0,6.58,6.59,4.02,11209
0.71,Ideal,H,VS1,61.9,56.0,5.7,5.74,3.54,2909
0.71,Ideal,E,VS2,62.5,56.0,5.69,5.71,3.56,3304
0.31,Ideal,E,VS2,61.0,56.0,4.34,4.38,2.66,680
1.2,Premium,G,VS2,62.1,61.0,6.74,6.68,4.17,7728
0.3,Ideal,F,VS1,61.4,56.0,4.33,4.37,2.67,658
0.3,Ideal,E,SI1,62.3,57.0,4.29,4.31,2.68,499
1.01,Premium,F,VS2,62.2,60.0,6.37,6.4,3.97,6416
0.32,Ideal,F,VS2,61.3,56.0,4.43,4.41,2.71,828
1.25,Good,I,SI2,63.3,55.8,6.83,6.87,4.34,5197
0.9,Ideal,G,SI1,62.4,57.0,6.15,6.19,3.85,4059
0.71,Ideal,H,VS1,60.8,57.0,5.74,5.79,3.51,3229
0.3,Ideal,I,VS1,61.0,56.0,4.35,4.37,2.66,473
1.25,Ideal,E,VS2,62.6,56.0,6.89,6.84,4.3,8400
2.05,Premium,J,VS2,62.3,60.0,8.15,8.09,5.06,13667
0.34,Ideal,H,VVS2,61.1,56.0,4.52,4.55,2.77,852
1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,9322
0.34,Ideal,D,VVS2,61.3,56.0,4.51,4.53,2.77,1054
0.31,Ideal,H,VVS2,61.5,56.0,4.37,4.35,2.68,802
0.8,Very Good,H,VVS2,62.9,56.0,5.9,5.96,3.73,3036
2.05,Premium,I,VS2,62.5,59.0,8.07,8.12,5.06,15897
0.37,Premium,G,VS2,59.3,60.0,4.71,4.67,2.78,833
0.3,Ideal,E,VS2,61.5,55.0,4.29,4.33,2.65,658
1.0,Good,I,VS2,59.7,64.0,6.51,6.45,3.87,4155
0.31,Very Good,H,VS2,58.9,61.0,4.43,4.46,2.62,457
0.9,Fair,H,VS2,64.6,54.0,6.09,6.14,3.95,3725
1.52,Premium,E,VS1,59.9,60.0,7.47,7.39,4.45,16779
0.53,Ideal,F,VVS1,61.4,57.0,5.2,5.23,3.2,2834
0.56,Ideal,G,VS2,61.2,56.0,5.29,5.33,3.25,1580
0.24,Very Good,E,VVS1,61.7,58.0,3.95,3.99,2.45,485
1.51,Ideal,F,SI1,62.6,57.0,7.31,7.25,4.56,12252
0.51,Ideal,F,VS1,61.7,55.0,5.14,5.17,3.18,2085
1.01,Ideal,E,VVS2,61.4,56.0,6.49,6.45,3.97,10283
0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,863
0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2074
0.71,Very Good,J,SI1,61.0,61.0,5.66,5.71,3.47,1760
0.24,Ideal,G,SI1,62.2,54.0,3.97,4.0,2.48,364
0.41,Ideal,H,VS2,61.5,55.0,4.78,4.81,2.95,743
1.0,Good,F,VS2,64.4,56.0,6.23,6.28,4.03,5407
0.27,Premium,E,VS1,61.5,58.0,4.22,4.17,2.58,603
0.43,Ideal,J,IF,62.4,56.0,4.84,4.87,3.03,890
0.25,Very Good,F,VVS2,62.0,59.0,3.99,4.04,2.49,576
0.57,Premium,E,SI1,59.4,58.0,5.42,5.38,3.21,1613
0.51,Ideal,D,VS1,61.7,54.0,5.12,5.15,3.17,1752
1.03,Ideal,E,SI2,62.0,55.0,6.46,6.44,4.0,4095
0.31,Ideal,H,SI1,61.5,56.0,4.36,4.39,2.69,591
0.72,Ideal,E,SI1,59.8,57.0,5.86,5.91,3.52,2265
0.52,Very Good,H,VS1,59.6,57.0,5.25,5.34,3.15,1320
0.3,Ideal,H,VVS2,61.1,55.0,4.32,4.36,2.65,605
0.32,Ideal,E,VVS2,61.5,57.0,4.4,4.41,2.71,842
0.53,Ideal,H,VS2,61.7,56.0,5.17,5.21,3.2,1435
1.22,Ideal,I,SI1,61.7,55.2,6.84,6.9,4.24,6062
0.34,Ideal,H,VVS2,62.2,55.0,4.49,4.48,2.79,880
0.36,Ideal,E,VS1,62.0,54.2,4.55,4.58,2.83,863
0.39,Ideal,E,SI1,61.1,55.0,4.74,4.75,2.9,628
0.43,Very Good,H,SI1,61.5,58.0,4.8,4.86,2.97,716
0.38,Ideal,E,VVS2,60.9,56.0,4.71,4.68,2.06,1068
0.73,Ideal,G,SI1,62.1,54.0,5.78,5.81,3.6,2583
0.93,Premium,G,VS1,62.1,59.0,6.21,6.16,3.84,4793
1.5,Very Good,G,SI2,58.5,62.0,7.4,7.44,4.34,8580
0.33,Ideal,H,VVS1,61.5,55.0,4.44,4.47,2.74,730
0.96,Premium,I,VS2,60.6,60.0,6.47,6.4,3.9,3808
1.5,Premium,F,VS1,62.3,58.0,7.33,7.28,4.55,15291
1.5,Very Good,H,VVS1,60.9,61.0,7.36,7.39,4.49,11688
0.43,Fair,H,SI1,62.7,66.0,4.78,4.72,2.98,984
0.75,Premium,H,SI1,60.7,62.0,5.87,5.82,3.55,2331
0.34,Ideal,E,SI1,62.2,54.0,4.5,4.47,2.79,714
0.91,Ideal,G,SI1,62.5,56.0,6.19,6.22,3.88,4673
0.34,Premium,H,VS2,61.9,56.0,4.49,4.46,2.77,689
0.52,Ideal,D,VS2,,56.0,5.2,5.15,3.17,1919
0.9,Good,G,VS1,63.9,60.0,6.14,6.09,3.91,4401
0.32,Premium,H,VS2,59.5,58.0,4.47,4.5,2.67,505
1.01,Premium,F,VS2,63.0,58.0,6.4,6.34,4.01,6165
0.74,Very Good,H,VVS1,62.4,57.0,5.76,5.81,3.61,3061
2.25,Ideal,H,SI1,62.4,56.0,8.4,8.37,5.23,14348
1.04,Very Good,H,SI1,,63.0,6.59,6.55,3.87,4484
0.51,Very Good,D,SI1,62.8,56.0,5.07,5.09,3.19,1569
0.73,Ideal,I,VS1,61.5,55.0,5.8,5.84,3.58,2908
0.58,Ideal,D,SI2,62.7,56.0,5.32,5.3,3.33,1442
1.1,Ideal,F,VVS1,62.7,57.0,6.57,6.63,4.14,10861
0.9,Very Good,H,VS1,62.9,58.0,6.06,6.12,3.83,4309
1.11,Ideal,G,VS1,61.4,57.0,6.68,6.65,4.09,8112
1.29,Premium,I,SI2,61.1,62.0,7.0,6.94,4.26,4291
1.01,Premium,G,VS2,62.4,59.0,6.45,6.41,4.01,5787
0.36,Very Good,D,SI1,62.8,57.0,4.51,4.54,2.84,619
0.43,Very Good,G,VS1,58.4,60.0,4.95,4.98,2.9,817
1.26,Very Good,H,VS2,63.8,52.0,6.89,6.84,4.38,7567
0.91,Ideal,J,VS1,60.7,57.0,6.26,6.23,3.79,3296
0.43,Ideal,D,VS2,62.0,55.0,4.81,4.86,3.0,1056
0.53,Ideal,F,VS2,61.5,55.0,5.27,5.2,3.22,1753
0.3,Ideal,D,VS1,61.0,57.0,4.3,4.33,2.63,761
1.52,Fair,H,SI2,64.9,58.0,7.23,7.19,4.68,7388
0.53,Very Good,G,VVS1,61.7,57.0,5.19,5.22,3.21,1948
0.7,Ideal,F,SI1,61.6,55.0,5.72,5.74,3.53,2806
0.35,Ideal,F,IF,60.7,57.0,4.6,4.56,2.78,1073
0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2310
0.7,Fair,F,I1,66.5,62.0,5.54,5.49,3.67,992
1.52,Premium,G,VVS2,62.9,59.0,7.29,7.25,4.57,15404
0.37,Ideal,F,VS2,61.1,57.0,4.63,4.67,2.84,746
0.5,Premium,D,VS2,62.2,60.0,5.15,5.05,3.17,1431
0.91,Premium,F,SI1,62.7,59.0,6.23,6.18,3.89,3644
1.02,Good,H,SI2,64.0,57.0,6.41,6.37,4.09,3656
0.43,Premium,D,SI1,61.0,57.0,4.88,4.85,2.97,993
1.01,Good,H,VS2,64.4,58.0,6.18,6.24,4.0,5331
0.71,Very Good,F,SI2,59.0,58.0,5.84,5.89,3.46,2098
1.03,Ideal,F,SI1,61.3,56.0,6.55,6.51,4.0,5595
0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2112
0.4,Very Good,I,SI1,63.2,55.0,4.72,4.68,2.97,765
0.39,Premium,H,VVS2,62.1,58.0,4.65,4.63,2.88,1097
0.76,Very Good,F,VVS1,62.1,57.0,5.8,5.83,3.61,4504
0.32,Ideal,G,VS2,59.8,57.0,4.43,4.46,2.66,561
0.92,Premium,H,VS2,62.4,60.0,6.24,6.16,3.87,4451
1.5,Good,H,I1,64.0,56.0,7.18,7.05,4.56,4022
0.32,Premium,G,VS2,61.5,60.0,4.42,4.4,2.71,720
0.54,Ideal,F,VS2,61.9,56.0,5.22,5.21,3.23,1836
0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,367
0.33,Very Good,D,VS2,62.9,54.0,4.4,4.44,2.78,660
0.55,Very Good,I,VS2,58.5,62.2,5.39,5.4,3.16,1235
0.55,Ideal,G,VS2,61.8,55.0,5.25,5.3,3.26,1715
1.18,Good,G,SI1,64.2,62.0,6.6,6.51,4.25,4678
0.71,Ideal,F,SI1,61.5,56.0,5.69,5.76,3.52,2610
0.39,Ideal,F,VVS2,61.7,56.0,4.7,4.73,2.91,988
0.39,Ideal,H,IF,61.9,55.6,4.68,4.7,2.91,1039
0.92,Very Good,D,SI2,61.6,58.0,6.19,6.22,3.82,4327
0.4,Ideal,D,VVS2,61.9,56.0,4.76,4.74,2.94,1323
0.48,Ideal,G,VS1,61.9,55.0,5.02,5.06,3.12,1615
0.32,Premium,H,VVS1,60.9,58.0,4.43,4.4,2.69,936
1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,5595
0.7,Fair,E,I1,66.1,58.0,5.61,5.51,3.67,1273
0.72,Premium,J,VS2,62.6,58.0,5.72,5.66,3.56,1814
0.7,Premium,E,VS2,60.7,62.0,5.72,5.68,3.46,2822
2.03,Ideal,J,VS1,62.5,57.0,8.14,8.08,5.06,14579
1.34,Ideal,G,VVS1,62.2,56.0,7.11,7.04,4.4,11640
0.3,Very Good,F,VS2,63.0,55.0,4.28,4.29,2.7,524
0.7,Very Good,G,VS2,63.1,55.0,5.64,5.61,3.55,2657
0.41,Ideal,F,SI1,61.6,57.0,4.78,4.8,2.95,705
1.02,Ideal,G,SI1,62.2,57.0,6.43,6.49,4.02,4988
1.01,Ideal,G,VS2,61.0,56.0,6.46,6.49,3.95,6855
1.7,Premium,H,VS2,62.4,57.0,7.6,7.54,4.72,13298
0.78,Ideal,D,VS2,61.9,56.0,5.89,5.91,3.65,3811
1.19,Ideal,H,VS2,,59.0,6.82,6.73,4.21,6662
0.51,Ideal,D,VS2,61.6,57.0,5.19,5.14,3.18,2056
0.31,Ideal,D,VS2,61.6,57.0,4.36,4.38,2.69,734
0.34,Ideal,H,VS2,61.4,57.0,4.55,4.48,2.77,689
1.12,Very Good,F,VS2,62.0,58.0,6.63,6.69,4.13,6925
0.35,Ideal,I,IF,62.7,55.0,4.51,4.55,2.84,778
0.3,Premium,G,SI2,62.3,59.0,4.25,4.29,2.66,394
0.3,Ideal,E,VS2,61.3,57.0,4.3,4.34,2.65,621
0.58,Ideal,H,SI1,60.9,57.0,5.38,5.33,3.26,1421
0.3,Very Good,F,SI1,62.9,57.0,4.25,4.27,2.68,500
2.01,Good,I,VS2,59.9,65.0,8.19,8.14,4.89,15729
0.38,Good,E,VS2,,57.0,4.59,4.62,2.91,693
1.63,Ideal,H,VS2,62.4,55.0,7.53,7.57,4.71,12155
1.05,Ideal,G,VS2,61.7,56.0,6.54,6.52,4.03,6350
0.36,Good,G,SI1,63.3,56.0,4.5,4.53,2.86,537
1.24,Very Good,I,SI1,60.0,59.0,6.98,7.01,4.2,5584
0.79,Good,G,SI1,63.6,57.0,5.86,5.84,3.72,2726
1.26,Ideal,I,SI2,59.6,57.0,7.04,7.01,4.19,4704
1.24,Ideal,I,VS2,62.4,57.0,6.82,6.9,4.28,5638
1.51,Premium,G,VS2,61.2,61.0,7.44,7.33,4.52,13194
0.31,Very Good,D,SI1,60.4,60.0,4.4,4.44,2.67,507
0.35,Ideal,F,VVS2,61.6,58.0,4.5,4.53,2.78,795
0.9,Ideal,H,VS2,61.6,57.0,6.17,6.29,3.84,4173
0.26,Very Good,E,VVS1,63.4,59.0,4.0,4.04,2.55,554
0.31,Ideal,F,SI1,62.3,56.0,4.38,4.35,2.72,707
1.2,Premium,E,VS2,62.0,59.0,6.78,6.71,4.18,8279
0.26,Very Good,H,SI1,61.9,55.0,4.07,4.11,2.53,337
1.51,Very Good,I,VS2,63.1,56.0,7.26,7.32,4.6,8223
0.52,Very Good,G,SI2,63.3,58.0,5.11,5.06,3.22,1073
0.71,Very Good,F,SI1,62.3,60.0,5.65,5.68,3.53,2436
0.32,Ideal,H,VVS2,61.4,54.0,4.4,4.43,2.71,628
1.12,Ideal,G,VS1,61.0,56.0,6.76,6.72,4.11,7632
0.92,Premium,F,SI2,62.1,60.0,6.21,6.26,3.87,3083
0.57,Very Good,G,VS2,62.1,57.0,5.27,5.3,3.28,1608
1.83,Premium,J,SI1,60.4,58.0,7.96,7.94,4.8,10709
0.78,Ideal,F,SI1,61.3,56.0,5.92,6.0,3.64,3362
0.71,Very Good,G,SI1,63.2,58.0,5.58,5.68,3.56,2137
0.52,Very Good,E,VS1,60.7,54.0,5.22,5.29,3.19,1682
1.34,Ideal,J,SI2,62.5,57.0,7.0,7.08,4.4,5273
0.32,Ideal,G,VS2,61.5,57.0,4.4,4.41,2.71,561
0.32,Ideal,E,VS1,61.9,56.0,4.41,4.38,2.72,972
0.59,Ideal,H,SI1,61.1,57.0,5.39,5.41,3.3,1445
0.39,Ideal,G,IF,62.1,53.7,4.67,4.71,2.91,1189
0.32,Premium,H,VS1,61.3,60.0,4.33,4.38,2.67,561
1.31,Premium,I,SI1,63.0,57.0,6.96,6.91,4.37,5869
0.31,Very Good,I,VS2,63.1,54.0,4.34,4.31,2.73,558
1.08,Premium,G,VS2,62.4,57.0,6.56,6.49,4.07,6532
0.3,Ideal,G,SI1,62.2,55.0,4.27,4.32,2.67,422
0.74,Ideal,I,VS1,60.7,55.0,5.84,5.88,3.56,2609
2.01,Premium,G,SI2,59.4,58.0,8.19,8.15,4.85,15562
0.83,Ideal,F,SI1,62.1,55.0,6.05,6.0,3.74,3198
0.71,Very Good,F,VS1,60.1,62.0,5.74,5.77,3.46,2765
0.36,Very Good,G,SI2,61.9,56.0,4.55,4.59,2.83,473
0.32,Very Good,G,VS2,62.3,55.0,4.38,4.41,2.73,544
0.71,Good,F,VVS2,58.9,61.0,5.8,5.9,3.44,2960
0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,3699
1.7,Ideal,J,SI1,60.9,57.0,7.73,7.66,4.69,8758
0.96,Very Good,F,SI2,60.9,57.0,6.38,6.42,3.9,4142
0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,2682
1.22,Ideal,F,SI2,62.5,56.0,6.85,6.81,4.27,6518
0.3,Ideal,D,VS2,61.4,58.0,4.29,4.31,2.64,670
0.36,Very Good,E,VS2,62.3,58.0,4.51,4.55,2.82,789
1.5,Good,E,I1,62.4,64.0,7.22,7.26,4.52,4989
1.2,Good,J,SI2,63.3,54.4,6.72,6.78,4.27,4659
0.23,Very Good,E,VVS1,61.8,59.0,3.9,3.93,2.42,530
0.56,Premium,I,VVS1,62.4,56.0,5.28,5.24,3.28,1698
1.54,Ideal,G,SI2,61.7,56.0,7.41,7.44,4.58,9359
1.01,Premium,G,VS1,62.7,58.0,6.38,6.41,4.01,6499
0.32,Premium,H,SI1,62.3,60.0,4.36,4.4,2.73,461
2.06,Premium,I,SI2,61.8,58.0,8.22,8.11,5.05,14803
0.71,Very Good,F,SI2,63.3,56.0,5.68,5.73,3.61,2036
1.51,Good,H,SI1,61.8,61.0,7.25,7.32,4.5,9218
0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,4523
2.04,Good,D,SI1,61.9,60.0,8.15,8.11,5.03,18468
1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5090
1.18,Premium,H,SI2,,57.0,6.81,6.73,4.17,4956
0.55,Good,H,SI1,,55.0,5.23,5.18,3.31,1263
1.09,Ideal,E,SI2,61.9,55.0,6.64,6.6,4.1,5127
0.4,Good,F,SI1,63.6,59.0,4.64,4.67,2.96,678
0.26,Ideal,E,VS1,62.3,57.0,4.05,4.08,2.53,556
1.01,Very Good,G,VS2,61.9,58.0,6.37,6.42,3.96,6047
0.3,Ideal,E,VVS2,61.9,57.0,4.32,4.28,2.66,1013
0.3,Very Good,G,VS2,63.5,54.0,4.28,4.25,2.71,675
0.7,Ideal,E,VS2,62.1,57.0,5.68,5.73,3.54,2633
1.21,Very Good,H,VS1,62.6,58.0,6.71,6.75,4.21,7445
1.5,Premium,I,VS2,62.3,60.0,7.25,7.19,4.5,9479
0.43,Premium,F,SI1,60.5,60.0,4.88,4.84,2.94,1016
0.7,Fair,E,VS2,,61.0,5.62,5.47,3.64,2352
0.62,Premium,F,SI1,61.3,60.0,5.48,5.45,3.35,1633
0.42,Premium,H,VVS1,62.0,58.0,4.79,4.82,2.98,1068
0.66,Ideal,H,VS1,61.0,57.0,5.61,5.66,3.43,2131
0.9,Very Good,H,SI1,61.0,59.0,6.11,6.16,3.74,3447
0.58,Very Good,F,SI1,62.6,57.0,5.24,5.36,3.32,1373
0.9,Good,G,SI1,62.8,59.0,6.08,6.12,3.83,3734
0.73,Ideal,E,SI1,62.7,55.0,5.7,5.79,3.6,2852
0.32,Ideal,F,VVS1,61.4,56.0,4.42,4.38,2.7,990
0.53,Very Good,D,VS1,60.5,58.0,5.27,5.3,3.2,2170
0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,3376
1.17,Very Good,F,VS2,62.4,56.0,6.71,6.76,4.2,7432
1.36,Good,E,SI2,58.0,64.0,7.26,7.19,4.19,6397
0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,1331
0.5,Good,G,VVS2,63.9,58.0,5.0,5.05,3.21,1715
0.5,Good,E,SI1,63.8,55.0,5.04,5.09,3.23,1316
0.61,Premium,F,VS2,59.6,61.0,5.58,5.5,3.3,2075
0.33,Premium,I,VVS2,61.0,58.0,4.46,4.42,2.71,743
0.45,Fair,F,VS2,64.2,58.0,4.9,4.75,3.1,1037
0.42,Ideal,G,IF,62.0,57.0,4.8,4.82,2.98,1251
1.59,Ideal,J,VVS2,60.3,57.0,7.65,7.58,4.59,8227
1.17,Premium,D,VS1,61.7,59.0,6.77,6.72,4.16,10115
0.95,Premium,F,SI1,62.9,59.0,6.24,6.13,3.89,4682
1.5,Very Good,E,SI1,61.9,59.0,7.26,7.32,4.51,11717
0.31,Premium,E,VS2,61.0,59.0,4.35,4.37,2.66,680
0.9,Very Good,H,SI2,61.7,60.0,6.17,6.24,3.83,3301
0.7,Ideal,E,SI2,61.2,55.0,5.76,5.68,3.5,2239
1.01,Good,G,VS1,63.8,57.0,6.35,6.38,4.06,6759
0.32,Ideal,F,VS2,61.9,55.0,4.45,4.41,2.74,773
0.32,Premium,G,VS2,62.5,58.0,4.38,4.36,2.73,720
0.75,Good,E,SI1,58.3,60.0,5.94,5.99,3.48,2923
0.31,Good,J,VS1,61.9,61.0,4.29,4.34,2.67,412
1.0,Premium,E,VS1,61.1,60.0,6.41,6.43,3.92,7452
0.55,Very Good,G,VVS2,57.1,63.0,5.39,5.47,3.1,1879
0.67,Very Good,E,SI2,63.1,58.0,5.62,5.53,3.53,1244
0.8,Ideal,H,SI1,61.0,57.0,6.07,6.0,3.68,2818
2.01,Ideal,I,SI2,,57.0,8.07,8.03,5.0,12338
0.42,Ideal,F,VVS1,61.5,56.0,4.85,4.87,2.99,1223
0.4,Ideal,G,VVS1,61.7,57.0,4.75,4.78,2.94,967
1.02,Good,H,VS1,59.8,63.0,6.54,6.61,3.93,5598
0.32,Premium,E,VS2,62.6,58.0,4.36,4.4,2.74,702
0.61,Ideal,H,VS2,62.0,53.0,5.47,5.49,3.4,1591
1.01,Ideal,D,SI2,61.3,54.0,6.52,6.47,3.99,5006
0.38,Premium,E,VS2,61.8,58.0,4.61,4.64,2.86,866
0.92,Ideal,I,SI1,,57.0,6.22,6.27,3.86,4488
1.34,Very Good,J,SI2,62.3,61.0,6.97,7.05,4.37,5787
0.33,Ideal,E,VVS2,61.8,56.0,4.44,4.46,2.75,891
0.77,Very Good,G,VS1,62.8,58.0,5.78,5.84,3.65,2986
1.01,Good,E,VS2,63.8,59.0,6.26,6.22,3.98,5430
0.37,Very Good,E,SI1,61.4,60.0,4.6,4.62,2.83,593
0.5,Very Good,G,SI1,62.2,60.0,5.03,5.07,3.14,1197
0.24,Very Good,D,VVS2,61.3,58.0,3.99,4.03,2.46,485
0.41,Ideal,F,VVS1,60.9,56.0,4.83,4.79,2.93,1356
0.74,Very Good,E,VS1,63.1,58.0,5.75,5.73,3.62,2849
2.03,Very Good,I,SI2,62.8,60.0,7.99,8.05,5.04,13063
1.5,Fair,E,SI2,66.3,60.0,7.09,7.02,4.68,10080
0.7,Fair,F,VS2,65.3,55.0,5.63,5.58,3.66,2762
1.02,Very Good,G,SI1,62.9,56.0,6.36,6.4,4.01,4704
0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,720
1.03,Ideal,G,VVS1,62.0,56.0,6.54,6.5,4.04,8398
0.51,Ideal,E,SI1,62.4,55.0,5.09,5.14,3.19,1343
0.3,Premium,E,IF,61.9,61.0,4.32,4.27,2.66,984
0.7,Ideal,G,VS1,60.6,57.0,5.75,5.7,3.47,2535
0.71,Very Good,E,VS2,63.4,61.0,5.6,5.57,3.54,2450
0.3,Fair,G,VVS1,58.6,66.0,4.36,4.41,2.57,790
0.41,Very Good,F,VS2,62.6,58.0,4.75,4.81,2.99,863
0.7,Ideal,F,VS1,62.5,56.0,5.7,5.73,3.57,2726
1.03,Premium,G,SI1,61.6,59.0,6.53,6.5,4.01,4900
0.43,Ideal,F,VVS1,62.0,57.0,4.84,4.81,2.99,1422
1.0,Fair,E,VVS2,65.4,56.0,6.28,6.2,4.08,7918
0.35,Very Good,F,IF,62.0,54.0,4.55,4.58,2.83,1027
1.54,Premium,G,VS2,63.0,59.0,7.36,7.3,4.62,11815
0.3,Ideal,E,VS2,62.1,55.0,4.33,4.3,2.68,844
0.66,Very Good,E,SI2,61.3,57.2,5.59,5.66,3.45,1769
1.35,Ideal,H,VS2,61.6,55.0,7.08,7.02,4.34,6502
0.76,Premium,H,VS2,58.7,61.0,5.99,5.96,3.51,2622
0.48,Ideal,F,SI2,61.0,57.0,5.05,5.08,3.09,918
1.11,Ideal,H,SI1,62.5,56.0,6.65,6.63,4.15,5395
0.41,Ideal,E,VS2,62.2,56.0,4.8,4.75,2.97,1087
0.32,Premium,D,SI1,58.9,60.0,4.49,4.47,2.64,756
0.32,Good,H,SI2,63.8,56.0,4.36,4.38,2.79,403
0.32,Very Good,E,SI1,60.4,61.0,4.39,4.42,2.66,524
0.42,Ideal,I,SI1,,55.0,4.81,4.83,2.98,833
2.01,Good,I,SI2,56.9,59.0,8.41,8.3,4.74,11312
1.02,Premium,F,SI1,61.8,59.0,6.45,6.39,3.97,5686
0.32,Ideal,D,SI1,62.0,55.0,4.37,4.47,2.74,589
0.74,Ideal,E,SI2,,59.0,5.92,5.97,3.52,2501
1.28,Very Good,G,VVS2,59.5,56.0,7.12,7.16,4.25,11478
0.9,Ideal,H,VS1,60.9,57.0,6.2,6.24,3.79,4201
0.37,Premium,H,SI1,60.4,59.0,4.63,4.58,2.78,666
0.71,Premium,D,VS2,58.7,61.0,5.88,5.85,3.44,2968
1.5,Fair,D,SI2,68.8,57.0,6.9,6.86,4.73,7469
0.5,Ideal,D,SI1,61.4,58.0,5.07,5.1,3.12,1415
0.71,Ideal,H,SI1,60.7,59.0,5.75,5.81,3.51,2328
0.31,Premium,H,IF,60.8,59.0,4.39,4.36,2.66,949
1.02,Good,H,SI1,57.1,61.0,6.66,6.57,3.78,4167
1.1,Ideal,I,SI2,61.7,56.0,6.65,6.6,4.09,3216
0.47,Good,I,VVS1,61.8,62.0,4.94,4.97,3.06,1093
0.47,Ideal,F,VS2,60.7,56.1,5.02,5.08,3.07,1226
0.43,Premium,E,VS1,,58.0,4.82,4.78,2.99,1209
0.41,Good,E,SI1,63.2,58.0,4.68,4.72,2.97,705
0.5,Very Good,D,VS2,63.3,54.0,5.07,5.04,3.2,1758
1.52,Premium,I,VVS2,61.6,58.0,7.41,7.37,4.55,11021
0.3,Ideal,H,VVS1,62.3,57.0,4.27,4.3,2.67,665
0.77,Fair,I,VS1,65.1,57.0,5.65,5.77,3.72,2184
0.31,Premium,E,VS2,60.0,59.0,4.39,4.35,2.62,872
0.72,Very Good,H,VS2,62.9,58.0,5.7,5.75,3.6,2396
1.0,Fair,G,SI1,68.3,61.0,6.02,5.93,4.08,3965
1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,8170
1.31,Ideal,G,VVS2,59.2,59.0,7.12,7.18,4.23,11459
1.01,Very Good,G,VS1,58.8,58.0,6.52,6.61,3.86,6777
0.27,Ideal,D,IF,62.4,56.0,4.15,4.12,2.58,893
0.51,Very Good,D,VS2,60.5,60.0,5.16,5.19,3.13,1787
1.04,Ideal,H,SI2,60.5,57.0,6.55,6.51,3.95,3786
0.51,Ideal,G,SI1,61.9,56.0,5.11,5.17,3.17,1321
2.38,Premium,G,SI2,62.4,58.0,8.59,8.47,5.32,14648
0.72,Very Good,E,SI2,61.0,59.0,5.73,5.78,3.51,3084
0.32,Ideal,E,IF,62.0,55.0,4.37,4.41,2.72,944
0.56,Ideal,H,VS2,61.7,54.0,5.31,5.33,3.28,1427
1.04,Premium,D,SI2,58.3,58.0,6.67,6.63,3.88,3780
0.54,Premium,F,VS2,62.4,55.0,5.23,5.19,3.25,1814
